Pulled,Venue,Location,PdfFile,Page,PriceEUR,ItemGuess,Slug
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,12,Carcassonne Gérard Bertrand Chardonnay Collection Francis Coppola Sauvignon blanc,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,54,Gérard Bertrand Chardonnay Collection Francis Coppola Sauvignon blanc,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,38,Collection Francis Coppola Sauvignon blanc Aop la Clape Château L’Hospitalet Bio Demeter,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,14,Disneyland® Paris Aop la Clape Château L’Hospitalet Bio Demeter Cru Côte de Léchet La Chablisienne,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,63,Aop la Clape Château L’Hospitalet Bio Demeter de Léchet La Chablisienne,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,10,Cru Côte de Léchet La Chablisienne Gentil Hugel Famille Hugel,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,45,de Léchet La Chablisienne Famille Hugel,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,38,cl Minuty Prestige rosé,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,38,Minuty Prestige rosé of Joy Gérard bertrand Bio Vegan,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,8,ROUGES RED WINE Carcassonne Gérard Bertrand Merlot,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,34,cl Gérard Bertrand Merlot,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,46,Gérard Bertrand Merlot Collection Francis Coppola Zinfandel,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,38,Collection Francis Coppola Zinfandel AOP la Clape Château L’Hospitalet Bio Demeter,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,38,AOP la Clape Château L’Hospitalet Bio Demeter Plaisance,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,43,Plaisance Hautes-Côtes de Nuits Pierre Maizière,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,12,Nooh by La Coste Effervescent Rosé alcool Sparkling Rosé,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,55,Nooh by La Coste Effervescent Rosé alcool Sparkling Rosé,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,8,Effervescent Rosé Brooklyn Special Effects Sans alcool Non-Alcoholic,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,5,Vittel® R I N K S,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,Coca-Cola ORIGINAL,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,Coca-Cola ZÉRO SUCRES,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,ZÉRO SUCRES Coca-Cola Cherry,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,Coca-Cola Cherry Sprite,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,Sprite Fanta Orange,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,Fanta Orange TROPICO Original,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,TROPICO Original FuzeTea Pêche Intense,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,5,Ristretto Arabica Café Arabica Coffee,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,5,Sélection de Tonics cl,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,5,Saveur Rhubarbe-Framboise Perrier®,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,8,6,"Perrier® Jus d’orange, jus de pomme",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,9,S A L É S A V O U R Y et sauce yaourt au concombre à l’ail et à la menthe,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,15,et sauce yaourt au concombre à l’ail et à la menthe cucumber sauce with garlic and mint,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,12,"cucumber sauce with garlic and mint saumon fumé, avocat et sauce au et à l’aneth",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,20,"smoked salmon, avocado and Kiri® and dill sauce homard, laitue, sauce cocktail",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,15,"lobster, lettuce, cocktail sauce margherita, sauce tomate, mozzarella et basilic",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,20,"charcuteries italiennes (idéal à partager) Bresaola, jambon de Parme, porchetta et parmesan",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,7,"ham, porchetta and parmesan cheese terre rôtis aux aromates, sauce tartare",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,6,"terre rôtis aux aromates, sauce tartare with herbs, tartare sauce",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,8,Bourbon vanilla Crème Brûlée bourbon,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,9,bourbon moment Seasonal small fruits and berries,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,8,moment Seasonal small fruits and berries macarons2 Assorted macarons2,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,9,macarons2 Assorted macarons2 litchi-passion-rose Leechy-passion-rose cheesecake,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,10,"litchi-passion-rose Leechy-passion-rose cheesecake ""Dr. Strange"" Pastry",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,8,"whipped cream, red berries compote, meringue pieces and coconut Chocolat ou vanille Chocolate or vanilla GROM® ice cream",disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,8,Chocolat ou vanille Chocolate or vanilla GROM® ice cream Pistachio GROM® ice cream,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,9,8,Pistachio GROM® ice cream fraise Mango or strawberry GROM® sorbet,disneys-hotel-new-york/skyline-bar
2026-09-05,Skyline Bar,Disney's Hotel New York,H02R05_skyline-bar.pdf,10,34,SPOON THE HOTEL NEW YORK,disneys-hotel-new-york/skyline-bar
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,35,FRAÎCHE CL,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,20,CL OU DE POMME,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,30,ROSÉS ROSÉ WINE IGP Pays d’Oc Gris blanc.,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,33,IGP Pays d’Oc Gris blanc. AOP Côtes de Provence Minuty Prestige,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,9,Whisky Johnnie Walker Red Label Engine Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,8,Blanc White IGP Pays d’Oc Gio blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,5,Vittel® S.Pellegrino®,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,8,IGP Pays d’Oc Gio blanc Rouge Red IGP Pays d’Oc Gio rouge,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,8,Rosé IGP Pays d’Oc Gris blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,21,Blanc White IGP Pays d’Oc Sauvignon blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,21,IGP Pays d’Oc Sauvignon blanc Rouge Red IGP Pays d’Oc Merlot,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,21,Rouge Red IGP Pays d’Oc Merlot Rosé IGP Méditerranée Brise Marine,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,4,Espresso Arabica Double espresso Arabica..............................,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,30,VINS BLANCS WHITE WINE Pays d’Oc Naturalys Gérard Bertrand Chardonnay Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,30,AOC Bordeaux Agneau Blanc Baron Philippe de Rothschild,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,38,Cuvée Disneyland® Paris AOP La Clape Château L’Hospitalet Bio Demeter,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,30,ROUGES RED WINE Pays d’Oc Naturalys Gérard Bertrand Merlot Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,7,Corona Extra Mordue Original Cidre aromatisé CL,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,30,AOC Bordeaux Agneau Blanc Baron Philippe de Rothschild,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,22,ADULTE,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,18,ENFANT,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,25,DESSERT À nécessaire à la réception de l’Hôtel PERSONNES,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,1,45,DESSERT À PARTIR DE PERSONNES PERSONNES,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,35,,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,20,CL NARANJA O DE MANZANA CL,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,30,VINOS ROSADOS ROSÉWEINE Pays d’Oc Gris blanc.,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,33,Pays d’Oc Gris blanc. Côtes de Provence Minuty Prestige rosé,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,9,Whisky Johnnie Walker Red Label Engine Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,8,Blancos Weißwein IGP Pays d’Oc Gio blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,8,Rojos Rotweine IGP Pays d’Oc Gio rouge,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,8,IGP Pays d’Oc Gio rouge Rosados Roséweine IGP Pays d’Oc Gris blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,21,Blancos Weißwein IGP Pays d’Oc Sauvignon blanc,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,21,IGP Pays d’Oc Sauvignon blanc Rojos Rotweine IGP Pays d’Oc Merlot,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,21,Rosados Roséweine IGP Méditerranée Brise Marine,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,4,Espresso Arábica Double espresso Arábica,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,30,VINOS BLANCOS WEISSWEIN Pays d’Oc Naturalys Gérard Bertrand Chardonnay Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,30,AOC Bordeaux Agneau Blanc Baron Philippe de Rothschild,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,38,Cuvée Disneyland® Paris AOP La Clape Château L’Hospitalet Bio Demeter,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,30,VINOS TINTOS ROTWEINE Pays d’Oc Naturalys Gérard Bertrand Merlot Bio,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,30,AOC Bordeaux Agneau Blanc Baron Philippe de Rothschild,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,7,Corona Extra Mordue Original Cidre aromatisé CL,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,22,ADULTO,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,18,NIÑO,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,25,reservación en la recepción del hotel PERSONAS,disneys-hotel-santa-fe/la-cantina
2026-09-05,La Cantina,Disney's Hotel Santa Fe,H06R00_la-cantina.pdf,2,45,POSTRE A PARTIR PERSONAS PERSONAS,disneys-hotel-santa-fe/la-cantina
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,6,Pression Draught De barril Alla spina Premium,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,32,BLANCOS VINI BIANCHI Entre-Deux-Mers Cuvée Clémence,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,49,Loire Sancerre Château de Sancerre Sauvignon blanc,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,5,FRUTA SUCCO DI FRUTTA ou de pomme Orange or Apple juice,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,36,ROSADOS VINI ROSATI de Provence Minuty Prestige,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,38,TINTOS VINI ROSSI Bordeaux Mouton Cadet Baron Philippe de Rothschild,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,4,espresso Arabica Arabica Coffee,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,5,Decaffeinated chaud Hot chocolate,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,35,Disneyland® Paris AOP La Clape L’Hospitalet Bio Demeter,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,4,"chaud Hot chocolate infusion Tea, herbal tea",disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,45,Eau minérale cl Mineral water cl,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,25,cl cl refresco de cl,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,25,Dessert to share for or more people votre dessert d’anniversaire en début de repas,disneys-newport-bay-club/cape-cod
2026-09-05,Cape Cod,Disney's Newport Bay Club,H03R00_cape-cod.pdf,1,45,dessert before your meal! Dessert a partire da persone cumpleaños antes de empezar la comida Dessert à partir de personn,disneys-newport-bay-club/cape-cod
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,6,4,syrup and ginger beer Summer Regatta,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,7,16,C L A S S I C C O C K T A I L S Old Fashioned,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,7,16,Perrier® and sugar Espresso Martini,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,7,16,cane sugar syrup and Lavazza espresso Mojito,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,8,16,Piña Colada,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,8,16,"Saint James Imperial white rum, pineapple juice1 and coconut purée Aperol Spritz........................................",disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,8,14,H O T C O C K T A I L Irish Coffee,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,9,8,Cidre aromatisé Grimbergen d’Abbaye,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,9,9,Grimbergen d’Abbaye rouge,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,9,9,Corona Extra Guinness Draught cl,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,11,10,Irish Cream The Original Pisang Ambon,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,13,13,CLASSIC Virgin Lada..................,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,13,13,and coconut purée Virgin Mojito,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,16,34,magique cuillère,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,17,17,"PLANCHE DE LA MER, IDÉALE À PARTAGER",disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,17,6,shrimps Chips Pipers,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,18,14,Sandwich au saumon fumé façon wrap,disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,18,14,"Smoked salmon, Kiri®, dill and cucumber Sandwich végétal",disneys-newport-bay-club/captains-quarters
2026-09-05,Captain's Quarters,Disney's Newport Bay Club,H03R01_captains-quarters.pdf,18,14,"cucumber, radish, and vegan pesto Sandwich Poulet",disneys-newport-bay-club/captains-quarters
